row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr
5169,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.462,0.06,0.176,0.057,0.496,0.181,0.188,0.014,0.044,0.933,0.005,0.004,0.098790323,0.434475806,0.313508065,0.153225806,10,12,0.31,0.215,0.122,0.076,0.24,0.338,14,2.03,12.59,2719,2260,b
5171,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.542,0.021,0.138,0.079,0.488,0.207,0.234,0.013,0,0.96,0.008,0.006,0.068560235,0.30460333,0.428991185,0.19784525,14,8,0.333,0.119,0.109,,0.267,0.297,11,,,,,a
5172,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.448,0.075,0.249,0.082,0.517,0.248,0.159,0.011,0.015,0.962,0,0.002,0.217046581,0.387512389,0.268582755,0.126858276,13,13,0.364,0.286,0.127,0.09,0.06,0.343,13,,37.96,3640,1449,b
5173,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.535,0.047,0.19,0.064,0.512,0.209,0.199,0.019,0.031,0.948,0.001,0.007,0.12244898,0.409183673,0.289795918,0.178571429,8,10,0.335,0.25,0.135,0.075,,0.345,14,,24.96,,,a
5174,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.525,0.056,0.238,0.115,0.519,0.219,0.133,0.176,0.108,0.654,0,0.041,0.074,0.243,0.33,0.353,10,7,0.248,0.182,0.114,0.077,0.209,0.201,11,3.54,11.15,1969,1319,b
5177,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.484,0.063,0.194,0.082,0.492,0.272,0.107,0.024,0.201,0.742,0.002,0.036,0.131790744,0.280684105,0.348088531,0.23943662,12,7,0.321,0.232,0.118,0.09,0.16,0.252,12,,19.28,5810,1910,a
5178,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.393,0.078,0.231,0.063,0.499,0.209,0.167,0.014,0.045,0.927,0,0.007,0.223880597,0.413930348,0.261691542,0.100497512,11,12,0.335,0.274,0.121,0.079,0.107,0.312,14,4.53,25.8,3679,2840,b
5180,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.452,0.062,0.206,0.098,0.492,0.212,0.157,0.011,0.003,0.965,0.005,0.01,0.167664671,0.441117764,0.284431138,0.106786427,11,11,0.35,0.326,0.121,0.062,0.227,0.269,14,,22.09,7060,5340,a
5185,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.524,0.044,0.12,0.043,0.497,0.212,0.185,0.034,0.034,0.915,0,0,0.077309237,0.416666667,0.341365462,0.164658635,12,12,0.362,0.2,0.105,0.081,0.269,0.269,11,,19.11,2539,1420,a
5188,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.486,0.033,0.249,0.076,0.51,0.27,0.129,0.164,0.022,0.751,0.019,0.028,0.126774848,0.307302231,0.262677485,0.303245436,14,7,0.277,0.159,0.094,0.064,0.143,0.248,10,2.2,14.32,2319,1779,a
5189,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.489,0.048,0.14,0.034,0.487,0.209,0.173,0.018,0.056,0.896,0.004,0.007,0.093844601,0.414732593,0.269424823,0.221997982,11,10,0.312,0.205,0.112,0.092,0.238,0.299,12,,14.22,2189,2930,a
5191,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.516,0.055,0.148,0.059,0.505,0.26,0.146,0.015,0.016,0.939,0.009,0.011,0.052423343,0.333333333,0.319485658,0.294757666,11,8,0.285,0.196,0.096,0.078,0.17,0.258,14,,12.51,2650,1409,b
5192,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.454,0.058,0.17,0.054,0.518,0.203,0.235,0.02,0.048,0.926,0.004,0,0.162882527,0.366238894,0.312931885,0.157946693,8,15,0.264,0.246,0.102,0.088,,0.246,13,,17.35,4120,1150,b
5195,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.503,0.059,0.14,0.045,0.518,0.187,0.172,0.023,0.023,0.937,0.004,0.012,0.116883117,0.453546454,0.217782218,0.211788212,9,10,0.334,0.241,0.105,0.084,0.166,0.269,12,,15.81,2369,1459,b
5196,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Farm-dependent,0.567,0.028,0.125,0.078,0.508,0.219,0.17,0.042,0.015,0.91,0.013,0.029,0.087771203,0.279092702,0.355029586,0.278106509,13,8,0.285,,0.073,0.043,,0.228,13,,,1759,1379,b
5198,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.446,0.077,0.341,0.124,0.519,0.244,0.127,0.099,0.303,0.566,0.003,0.011,0.204204204,0.336336336,0.29029029,0.169169169,14,10,0.322,0.17,0.132,0.102,0.081,0.3,12,10.94,22.52,2499,1179,b
5199,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.494,0.059,0.221,0.073,0.51,0.25,0.131,0.052,0.076,0.856,0.004,0.004,0.138888889,0.381944444,0.301587302,0.177579365,13,9,0.33,0.249,0.117,0.079,,0.321,14,6.82,23.42,3749,2579,b
5201,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.479,0.054,0.188,0.041,0.525,0.188,0.189,0.012,0.035,0.917,0.006,0.021,0.095,0.351,0.257,0.297,10,13,0.277,0.257,0.115,0.096,0.118,0.291,14,,6.38,1220,629,b
5203,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Mining-dependent,0.482,0.051,0.287,0.111,0.504,0.288,0.143,0.788,0.002,0.192,0.001,0.01,0.287138584,0.343968096,0.255234297,0.113659023,17,10,0.299,,0.088,0.108,,0.261,8,5.99,21.9,3499,2749,b
5204,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.492,0.046,0.118,0.048,0.503,0.207,0.198,0.034,0.004,0.951,0.001,0,0.073440644,0.353118712,0.358148893,0.215291751,13,10,0.281,0.095,0.096,0.087,0.147,0.279,12,,14.48,1370,2150,b
5205,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.526,0.041,0.109,0.037,0.496,0.24,0.167,0.02,0.002,0.982,0.001,0.002,0.076388889,0.358134921,0.346230159,0.219246032,12,9,0.297,0.224,0.102,0.061,0.198,0.245,11,,21.38,4280,6449,a
5208,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.401,0.071,0.327,0.137,0.508,0.188,0.247,0.086,0.02,0.88,0.007,0.011,0.145601618,0.332659252,0.256825076,0.264914055,10,13,0.312,,0.145,0.089,,0.254,13,,21.07,2699,1810,a
5209,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.388,0.073,0.297,0.095,0.499,0.237,0.181,0.028,0.159,0.674,0.089,0.004,0.178109453,0.415920398,0.265671642,0.140298507,12,10,0.383,0.235,0.146,0.115,0.142,0.335,10,,40.31,6050,4860,a
5210,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.421,0.085,0.214,0.095,0.509,0.191,0.24,0.076,0,0.895,0.012,0,0.126646403,0.382978723,0.339412361,0.150962513,11,11,0.271,0.211,0.101,0.06,,0.18,9,,12.73,2599,2300,a
5211,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.482,0.038,0.132,0.064,0.495,0.337,0.094,0.09,0.004,0.854,0.001,0.023,0.041794088,0.21304791,0.396534149,0.348623853,18,5,0.25,0.064,0.075,0.073,0.081,0.152,12,1.2,6.81,1559,2030,a
5212,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.575,0.039,0.242,0.113,0.469,0.172,0.194,0.031,0.003,0.907,0.023,0,0.095427435,0.387673956,0.350894632,0.166003976,9,13,0.286,0.287,0.078,0.105,0.169,0.267,11,,23.12,1330,1020,a
5214,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.396,0.065,0.136,0.049,0.455,0.219,0.107,0.06,0.312,0.574,0.006,0.016,0.111451943,0.340490798,0.335378323,0.212678937,10,7,0.363,0.253,0.121,0.084,0.164,0.286,12,4.48,11.41,5970,6089,b
5219,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.483,0.067,0.129,0.05,0.515,0.197,0.139,0.021,0.017,0.939,0.008,0.007,0.100507614,0.347208122,0.318781726,0.233502538,10,8,0.273,0.216,0.092,0.073,0.133,0.259,12,,9.24,2950,1819,b
5221,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.408,0.076,0.239,0.087,0.519,0.238,0.18,0.011,0.002,0.96,0.007,0.002,0.157630522,0.390562249,0.304216867,0.147590361,14,13,0.282,0.265,0.106,0.074,0.131,0.277,11,5.08,26.96,2940,1350,b
5223,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.463,0.06,0.349,0.145,0.5,0.275,0.173,0.557,0.031,0.408,0.019,0.007,0.256048387,0.293346774,0.280241935,0.170362903,11,9,0.298,,0.129,0.101,,0.286,9,,26.21,6230,1590,a
5224,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Recreation,0.528,0.049,0.263,0.13,0.51,0.188,0.181,0.02,0.006,0.945,0.014,0.006,0.044554455,0.32970297,0.274257426,0.351485149,9,9,0.234,0.129,0.067,0.061,0.156,0.192,11,,19.03,1559,910,a
5225,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.506,0.057,0.231,0.1,0.51,0.209,0.153,0.05,0.288,0.631,0.008,0.024,0.090909091,0.216783217,0.287712288,0.404595405,13,8,0.267,0.175,0.111,0.096,0.225,0.212,13,9.4,16.68,970,789,a
5227,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.516,0.04,0.145,0.082,0.515,0.234,0.13,0.068,0.109,0.651,0.003,0.123,0.099206349,0.216269841,0.276785714,0.407738095,15,7,0.247,0.142,0.075,0.076,0.155,0.173,12,2.84,5.6,1330,940,b
5229,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.357,0.083,0.248,0.102,0.57,0.201,0.163,0.038,0.324,0.625,0,0.012,0.192807193,0.42957043,0.263736264,0.113886114,7,9,0.307,0.165,0.135,0.094,,0.317,13,,16.56,12960,1170,b
5232,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.518,0.056,0.171,0.07,0.499,0.202,0.192,0.013,0.012,0.961,0,0.001,0.110778443,0.46506986,0.25249501,0.171656687,8,10,0.341,0.303,0.121,0.062,0.19,0.23,12,,21.8,4220,3040,a
5233,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.509,0.058,0.123,0.04,0.509,0.237,0.15,0.037,0.009,0.906,0.008,0.017,0.065392354,0.280684105,0.356136821,0.29778672,11,9,0.333,0.166,0.093,0.072,0.177,0.239,12,,7.6,3650,2599,b
5237,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.485,0.057,0.168,0.07,0.512,0.218,0.156,0.048,0.018,0.915,0.006,0.008,0.099697885,0.463242699,0.297079557,0.139979859,10,10,0.307,0.189,0.103,0.082,0.199,0.3,13,,19.2,2789,2679,b
5239,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.402,0.08,0.23,0.059,0.508,0.188,0.231,0.06,0.011,0.861,0.03,0.008,0.103896104,0.334665335,0.377622378,0.183816184,10,14,0.309,0.261,0.1,0.065,0.189,0.22,8,3.2,14.39,1479,1109,a
5241,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.487,0.065,0.186,0.056,0.501,0.185,0.189,0.01,0.059,0.913,0,0,0.148185484,0.341733871,0.32358871,0.186491935,10,13,0.279,0.303,0.108,0.092,0.138,0.269,13,,15.55,3980,1640,b
5242,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.502,0.053,0.183,0.082,0.513,0.269,0.122,0.045,0.055,0.861,0,0.022,0.060913706,0.209137056,0.274111675,0.455837563,9,6,0.262,0.131,0.102,0.081,0.118,0.234,13,,10.22,2410,1069,b
5244,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.519,0.048,0.208,0.079,0.492,0.221,0.235,0.022,0,0.877,0.094,0.001,0.115384615,0.387651822,0.33097166,0.165991903,12,11,0.347,0.169,0.107,0.062,,0.289,11,,,5590,1870,a
5248,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.451,0.062,0.237,0.077,0.503,0.219,0.15,0.077,0.159,0.736,0.005,0.002,0.173694779,0.335341365,0.317269076,0.173694779,11,12,0.333,0.247,0.123,0.099,0.09,0.305,13,6.53,17.12,2789,2299,b
5249,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.471,0.046,0.162,0.056,0.516,0.19,0.187,0.008,0.003,0.956,0.002,0.005,0.080597015,0.376119403,0.292537313,0.250746269,8,11,0.293,0.187,0.087,0.065,0.179,0.212,10,,17.16,2340,899,a
5250,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.397,0.072,0.192,0.06,0.502,0.214,0.168,0.015,0.03,0.94,0.009,0.003,0.110228401,0.363455809,0.35551142,0.170804369,13,12,0.343,0.257,0.151,0.113,0.098,0.344,13,2.47,16.78,1560,809,b
5252,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.486,0.051,0.134,0.051,0.505,0.156,0.122,0.047,0.043,0.79,0.007,0.105,0.054878049,0.197154472,0.228658537,0.519308943,8,6,0.24,0.116,0.076,0.057,0.141,0.246,12,2,5.5,2029,1220,a
5253,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.516,0.063,0.222,0.062,0.532,0.193,0.112,0.061,0.501,0.399,0.013,0.024,0.165174129,0.228855721,0.243781095,0.362189055,13,9,0.28,0.185,0.103,0.121,0.172,0.25,12,26.93,10.83,849,1009,b
5254,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.432,0.052,0.279,0.155,0.52,0.243,0.204,0.136,0.04,0.793,0.01,0.011,0.143730887,0.333333333,0.346585117,0.176350663,11,11,0.295,,0.099,0.074,,0.27,10,,24.48,5329,3539,a
5256,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.372,0.096,0.289,0.118,0.499,0.258,0.136,0.019,0.027,0.928,0.007,0.013,0.209,0.454,0.26,0.077,11,9,0.306,0.239,0.107,0.068,,0.268,13,8.92,32.89,,6120,b
5257,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.433,0.045,0.318,0.163,0.501,0.244,0.182,0.19,0.211,0.586,0,0.004,0.2,0.37,0.261,0.169,14,10,0.329,,0.124,0.071,,0.269,9,,41.32,16479,16539,a
5259,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.5,0.041,0.199,0.099,0.501,0.221,0.114,0.062,0.04,0.757,0.046,0.039,0.093093093,0.261261261,0.335335335,0.31031031,11,7,0.288,0.205,0.086,0.075,0.15,0.254,10,1.13,9.89,2599,1969,b
5261,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.551,0.021,0.219,0.122,0.494,0.269,0.177,0.152,0.008,0.819,0.021,0,0.138663968,0.311740891,0.327935223,0.221659919,13,13,0.316,0.208,0.113,0.057,,0.267,12,,,4510,4530,b
5263,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.418,0.054,0.289,0.154,0.511,0.241,0.181,0.24,0.088,0.634,0.012,0.012,0.183652876,0.373360242,0.276488396,0.166498486,14,12,0.325,0.218,0.113,0.079,,0.272,9,,23.77,4830,2679,a
5264,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.471,0.039,0.34,0.187,0.505,0.251,0.163,0.158,0.064,0.75,0.009,0.006,0.171370968,0.376008065,0.286290323,0.166330645,13,10,0.313,0.282,0.111,0.078,,0.291,10,,26.52,3549,3220,a
5265,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.357,0.056,0.319,0.097,0.527,0.278,0.143,0.018,0.214,0.591,0.163,0.008,0.226907631,0.322289157,0.320281124,0.130522088,15,11,0.36,0.268,0.158,0.108,0.071,0.339,13,4.7,41,1840,1979,a
5266,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.429,0.074,0.289,0.089,0.498,0.243,0.125,0.046,0.234,0.669,0.01,0.027,0.144455748,0.299084435,0.354018311,0.202441506,14,10,0.337,0.265,0.115,0.103,0.155,0.318,12,7.6,19.66,1420,1810,b
5267,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Federal/State government-dependent,0.478,0.071,0.222,0.054,0.497,0.168,0.14,0.076,0.005,0.852,0.015,0.018,0.091,0.265,0.31,0.334,9,7,0.272,0.153,0.063,0.056,0.172,0.173,11,,9.13,2740,1980,b
5268,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.436,0.044,0.304,0.153,0.513,0.231,0.191,0.083,0.012,0.883,0.012,0.012,0.117527862,0.395136778,0.346504559,0.1408308,10,13,0.298,,0.099,0.099,,0.256,10,,25.61,6789,4499,b
